mcc,mnc,lac,cellid,lat,lon,signal,measured_at,rating,speed,direction,act,ta,psc,tac,pci,sid,nid,bid
310,410,5124,166566629,38.7655047,-77.4820479,-81,1763409234736,7.6,0.13260074,131.0,LTE,21,,5124,170,,,
310,410,5124,166566629,38.765426,-77.4819157,-79,1763409239724,6.2,5.8462844,131.0,LTE,21,,5124,170,,,
310,410,5124,166566629,38.765426,-77.4819157,-79,1763409239724,6.2,5.8462844,131.0,LTE,21,,5124,170,,,
310,410,5124,166566629,38.765426,-77.4819157,-79,1763409239724,6.2,5.8462844,131.0,LTE,21,,5124,170,,,
310,410,5124,166566629,38.765426,-77.4819157,-79,1763409239724,6.2,5.8462844,131.0,LTE,21,,5124,170,,,
310,410,5124,166566629,38.7651525,-77.4815204,-81,1763409244746,3.0,10.783142,132.0,LTE,21,,5124,170,,,
310,410,5124,166566629,38.7651525,-77.4815204,-81,1763409244746,3.0,10.783142,132.0,LTE,21,,5124,170,,,
310,410,5124,166566629,38.7651525,-77.4815204,-81,1763409244746,3.0,10.783142,132.0,LTE,21,,5124,170,,,
310,410,5124,166566629,38.7651525,-77.4815204,-81,1763409244746,3.0,10.783142,132.0,LTE,21,,5124,170,,,
310,410,5124,166566628,38.7647892,-77.4809981,-78,1763409249723,3.0,12.217584,132.0,LTE,5,,5124,238,,,
310,410,5124,166566628,38.7647892,-77.4809981,-78,1763409249723,3.0,12.217584,132.0,LTE,5,,5124,238,,,
310,410,5124,166566628,38.7647892,-77.4809981,-78,1763409249723,3.0,12.217584,132.0,LTE,5,,5124,238,,,
310,410,5124,166566628,38.7647892,-77.4809981,-78,1763409249723,3.0,12.217584,132.0,LTE,5,,5124,238,,,
310,410,5124,166566628,38.7644517,-77.4805062,-80,1763409254723,3.0,11.169842,132.0,LTE,5,,5124,238,,,
310,410,5124,166566628,38.7644517,-77.4805062,-80,1763409254723,3.0,11.169842,132.0,LTE,5,,5124,238,,,
310,410,5124,166566628,38.7644517,-77.4805062,-80,1763409254723,3.0,11.169842,132.0,LTE,5,,5124,238,,,
310,410,5124,166566628,38.7644517,-77.4805062,-80,1763409254723,3.0,11.169842,132.0,LTE,5,,5124,238,,,
310,410,5124,166566628,38.7641394,-77.4800601,-80,1763409259741,3.0,9.847895,131.0,LTE,5,,5124,238,,,
310,410,5124,166566628,38.7641394,-77.4800601,-80,1763409259741,3.0,9.847895,131.0,LTE,5,,5124,238,,,
310,410,5124,166566628,38.7641394,-77.4800601,-80,1763409259741,3.0,9.847895,131.0,LTE,5,,5124,238,,,
310,410,5124,166566628,38.7641394,-77.4800601,-80,1763409259741,3.0,9.847895,131.0,LTE,5,,5124,238,,,
310,410,5124,166566628,38.7639004,-77.4797238,-81,1763409264736,3.0,5.048152,132.0,LTE,5,,5124,238,,,
310,410,5124,166566628,38.7639004,-77.4797238,-81,1763409264736,3.0,5.048152,132.0,LTE,5,,5124,238,,,
310,410,5124,166566628,38.7639004,-77.4797238,-81,1763409264736,3.0,5.048152,132.0,LTE,5,,5124,238,,,
310,410,5124,166566628,38.7639004,-77.4797238,-81,1763409264736,3.0,5.048152,132.0,LTE,5,,5124,238,,,
310,410,5124,166566628,38.7638441,-77.4796388,-75,1763409269742,3.9,1.1856352,132.0,LTE,5,,5124,238,,,
310,410,5124,166566628,38.7638441,-77.4796388,-75,1763409269742,3.9,1.1856352,132.0,LTE,5,,5124,238,,,
310,410,5124,166566628,38.7638441,-77.4796388,-75,1763409269742,3.9,1.1856352,132.0,LTE,5,,5124,238,,,
310,410,5124,166566628,38.7638441,-77.4796388,-75,1763409269742,3.9,1.1856352,132.0,LTE,5,,5124,238,,,
310,410,5124,166566628,38.7638403,-77.4796321,-74,1763409274721,3.0,0.0057218615,-2000.0,LTE,5,,5124,238,,,
310,410,5124,166566628,38.7638403,-77.4796321,-74,1763409274721,3.0,0.0057218615,-2000.0,LTE,5,,5124,238,,,
